"nom_amenageur","siren_amenageur","contact_amenageur","nom_operateur","contact_operateur","telephone_operateur","nom_enseigne","id_station_itinerance","id_station_local","nom_station","implantation_station","adresse_station","code_insee_commune","coordonneesXY","nbre_pdc","id_pdc_itinerance","id_pdc_local","puissance_nominale","prise_type_ef","prise_type_2","prise_type_combo_ccs","prise_type_chademo","prise_type_autre","gratuit","paiement_acte","paiement_cb","paiement_autre","tarification_eur_kWh","condition_acces","reservation","horaires","accessibilite_pmr","restriction_gabarit","station_deux_roues","raccordement","num_pdl","date_mise_en_service","observations","date_maj","cable_t2_attache","last_modified","datagouv_dataset_id","datagouv_resource_id","datagouv_organization_or_owner","created_at","consolidated_longitude","consolidated_latitude","consolidated_code_postal","consolidated_commune","consolidated_is_lon_lat_correct","consolidated_is_code_insee_verified","consolidated_is_code_insee_modified"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKUVW","06575401-d3d2-5e29-8f8a-cd3b7ead9986","gannat - place pasteur","Voirie","8 avenue delarue 03800 gannat","inconnu","[3.197867, 46.101656]","2","FREBNEBKUVW2","d60d1ccd-6f74-5091-9a5a-e9527a0ff2f8","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-02","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","3.197867","46.101656","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKURH","35525ddf-2a21-5477-84df-a6d3972e3083","regny - parking place jacques fougerat","Voirie","3 place jacques fougerat 42630 régny","inconnu","[4.216072, 45.989587]","2","FREBNEBKURH2","2f3107d2-b50c-5dfb-af55-18024bf17e2c","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-05","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","4.216072","45.989587","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKULZ","39bbbb64-4bdc-5081-a052-fac3cc28e24e","huez - parking des bergers (chemin de fond morelle)","Voirie","35 chemin de fond morelle 38750 huez","inconnu","[6.078169, 45.088665]","1","FREBNEBKULZ1","b0839de9-414d-52b2-86e5-2bd5644547b7","7.4","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-10-21","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","6.078169","45.088665","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKUKT","82574f4c-59ed-5b06-8292-603f4796b95d","feurs - parking rue de l'hotel de ville","Voirie","4 place dorian 42110 feurs","inconnu","[4.22096, 45.7446]","2","FREBNEBKUKT2","f63142dd-fdaf-5850-956c-abfba423b6d4","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-05","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","4.22096","45.7446","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKUKS","01660851-827d-5eaa-857d-ca69bfe5e591","saint just saint rambert - parking mediatheque","Voirie","2 place jean gapiand 42170 saint-just-saint-rambert","inconnu","[4.263008, 45.507673]","3","FREBNEBKUKS3","99ae46aa-bec3-588b-a849-d1c0aa7727f7","24","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-05","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","4.263008","45.507673","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKUHV","61601e53-4da3-50ef-861f-9f760f72c1d2","annonay - place du champ de mars","Voirie","place du champ de mars  07100 annonay","inconnu","[4.668057, 45.242303]","3","FREBNEBKUHV3","cd2ab6dd-bf87-5e26-9c82-a3b35f8e057b","50","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.4525","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-04","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","4.668057","45.242303","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKTUY","e4ea6e0f-ddce-56bb-97c1-0657a48e90d4","montmarault - boulevard tourret","Voirie","8 boulevard desaix 03390 montmarault","inconnu","[2.955516, 46.317078]","2","FREBNEBKTUY2","24374bf4-9724-5599-b6ef-ac5a35b8ce5a","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-05","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","2.955516","46.317078","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKMQZ","df5a2f56-5f9b-5ddf-808d-618eee9315c0","risoul - office de tourisme","Voirie","1 route des chalps 05600 risoul","inconnu","[6.632719, 44.622584]","4","FREBNEBKTQA2","8bdd3372-1460-5754-b87b-78d722a524c0","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-05","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","6.632719","44.622584","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKTJW","8d2319d8-3dfb-5326-b0a8-bfa810985d7f","annecy - rue de la paix","Voirie","27 rue de la paix 74000 annecy","inconnu","[6.13133, 45.90478]","3","FREBNEBKTJW3","ec72b663-d5dd-5414-afe3-39fc2bf55bf4","24","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-10-21","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","6.13133","45.90478","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKTBS","cf11ad6b-1e1b-5f04-8c8d-de79e43b14b2","hyeres - avenue des monocotyledones","Voirie","740 avenue des monocotylédones 83400 hyères","inconnu","[6.109689, 43.12475]","2","FREBNEBKTBS2","8e3853b7-d370-5577-957a-afe666e938d3","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-05","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","6.109689","43.12475","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKTBC","f4ceaf82-49aa-564e-9b38-7729e11010b8","saint laurent du pont - place du 10e  regroupement parking","Voirie","4 rue du guiers 38380 saint-laurent-du-pont","inconnu","[5.737439, 45.389072]","2","FREBNEBKTBC2","3c9f0ec9-55e3-5c4a-9a5c-3967393c912b","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-05","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","5.737439","45.389072","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKSMF","99b9e3f3-7c45-5d9b-a58b-120f0d04e357","le lauzet ubaye - place de la poste","Voirie","place de la poste 04340 le lauzet-ubaye","inconnu","[6.435025, 44.428196]","2","FREBNEBKSMF2","7fed0efc-6c1d-555b-b7a6-2a357f51a15d","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-04","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","6.435025","44.428196","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBHYMK","f2860671-5f7b-52e6-ac15-6183bd558601","hyeres - parking denis   borne 1","Voirie","45 avenue alphonse denis 83400 hyères","inconnu","[6.132842, 43.12094]","4","FREBNEBKSJJ2","35a8c303-7d84-5aa0-b9a7-5b3ac2ddd28f","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-04","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","6.132842","43.12094","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKRNP","32f6efa3-4f0d-530c-b917-407d639555ab","aix les bains - clemenceau","Voirie","5 place georges clemenceau 73100 aix-les-bains","inconnu","[5.91019, 45.69359]","2","FREBNEBKRNP2","3f743e74-cbdd-5b1d-b342-2ca0c736110d","22","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-05","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","5.91019","45.69359","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKRFL","f6aa24e5-964b-5839-957d-8537b1d03cdc","la mole - parking rue du four","Voirie","8 rue du four 83310 la mole","inconnu","[6.463953, 43.208338]","2","FREBNEBKRFL2","28a491bc-1c8b-5a2a-96b6-0a9e4a991ba9","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-04","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","6.463953","43.208338","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKQZY","e9cb8d28-26c6-588f-8377-4044896abf1b","toulon - place du 4 septembre","Voirie","place du 4 septembre 83000 toulon","inconnu","[5.952856, 43.123039]","2","FREBNEBKQZY2","0ba35c2c-eaed-5cd1-92d1-2948958893f0","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-05","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","5.952856","43.123039","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKQVQ","6a4ca160-a2b8-512b-9ff0-02951d047db3","huez - parking huez village","Voirie","360 avenue de l'eclose 38750 huez","inconnu","[6.056323, 45.082115]","2","FREBNEBKQVQ2","b89bc621-775b-5e86-8448-63ef3c75fd91","7.4","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-04","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","6.056323","45.082115","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKQMP","a43585fd-97f7-50c5-b56a-61a24379b3c6","la salette fallavaux - parking du sanctuaire","Voirie","d212 sanctuaire de la salette 38970 la salette-fallavaux","inconnu","[5.976983, 44.85874]","2","FREBNEBKQMP2","58099eea-cce0-583a-a07c-8f4d72d1ed83","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-04","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","5.976983","44.85874","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKQFK","f96b2f0c-3d87-59cf-8c20-635983247255","anthy sur leman - parking salle des fetes","Voirie","2 rue de la tiolettaz 74200 anthy-sur-léman","inconnu","[6.42785, 46.35486]","2","FREBNEBKQFK2","cc8e43e4-4a93-524e-8c98-19201194549c","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-03","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","6.42785","46.35486","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKQBR","ab6b1de9-40ab-5fc8-ab55-038e7996ab14","toulon - parking stade de bon rencontre","Voirie","320 avenue aristide briand 83000 toulon","inconnu","[5.902975, 43.127093]","2","FREBNEBKQBR2","7bfad581-ebcf-598a-967b-3e118db4db84","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-05","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","5.902975","43.127093","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKPYS","344e98ca-b774-5d4b-a3de-9122884b648f","alba la romaine - parking le clos, le clos","Voirie","1 bragigous 07400 alba-la-romaine","inconnu","[4.597261, 44.553365]","3","FREBNEBKPYS3","079e10c3-cecc-5840-b0f8-8e3e3ffc1fa8","24","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-04","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","4.597261","44.553365","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKMWM","5a8be9c3-0772-5543-86c1-10647be961ac","kmwm - bonneville - 61 place de l'hôtel de ville","Voirie","6 rue pertuiset 74130 bonneville","inconnu","[6.409017, 46.077331]","2","FREBNEBKMWM2","0a162924-2172-57fe-a37f-772570e919e2","22","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-04","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","6.409017","46.077331","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKMWF","bd47faf2-aa13-5d33-98b9-bb80365176c5","kmwf - saint-tropez - parking capitainerie","Voirie","quai de l’épi 83990 saint-tropez","inconnu","[6.63597, 43.27237]","2","FREBNEBKMWF2","7c4c6744-a2b2-51a1-8d24-10029fc78d0e","24","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-11-20","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","6.63597","43.27237","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKMPZ","ba0dd523-7591-547f-8630-e0f96f64bb99","saint laurent les bains - le village","Voirie","22 le village 07590 saint-laurent-les-bains-laval-d'aurelle","inconnu","[3.96914, 44.6071]","2","FREBNEBKMPZ2","70611258-ba18-5d19-9aab-15fd89440842","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-12-31","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","3.96914","44.6071","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKMBQ","a827bbd2-6076-574d-83b4-7048b3cfa754","toulon - rue antoine bonnet","Voirie","rue antoine bonnet 83000 toulon","inconnu","[5.923887, 43.13027]","2","FREBNEBKMBQ2","3baac9ff-f1ec-50c1-bc09-45d96766da8d","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-05","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","5.923887","43.13027","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKLPL","ace984ce-ff7b-5296-bcf8-aeb67ce7f9d6","les deux alpes - office de tourisme de venosc","Voirie","354 d530 38860 les deux alpes","inconnu","[6.11627, 44.98706]","3","FREBNEBKLPL3","134bbd4a-c562-59a3-b9a9-fc6d865676d2","24","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-04","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","6.11627","44.98706","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKLGY","ac67dcb5-199f-53a0-a699-2e17bb2045b5","châteauneuf du rhône - parking de la piscine","Voirie","179 montée de la molle 26780 châteauneuf-du-rhône","inconnu","[4.71889, 44.486352]","2","FREBNEBKLGY2","eeb13c54-5394-5c47-b561-ac8c5b32c567","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-03","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","4.71889","44.486352","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKLFM","d32a46a2-fff7-5491-80b8-f3b9217aa07a","arsac en velay - parking mairie","Voirie","3 route du puy 43700 arsac-en-velay","inconnu","[3.94333, 44.99135]","2","FREBNEBKLFM2","cee8b2b6-ae6a-5e28-8cf1-5f40c7fe6dcf","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-03","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","3.94333","44.99135","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKKWU","f319e5d1-8360-5893-bce2-ca7d3a6866b6","alixan - place du 19 mars 1962","Voirie","85 place du 19 mars 1962 26300 alixan","inconnu","[5.027336, 44.976041]","2","FREBNEBKKWU2","3835cc90-882e-58d8-83db-1548531e3f0b","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-05","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","5.027336","44.976041","inconnu","inconnu","FALSE","FALSE","FALSE"
